lon,lat
-96.98966230866614,32.86044634987086
-96.98976877898859,32.8602303708174
-96.99178877392748,32.85824729694805
-96.98955356571012,32.856553206747456
-96.98862871149228,32.85662388789954
-96.98873837770546,32.856636933537935
-96.98824404087298,32.85732075547559
-96.99078284414395,32.857562490000305
-96.98980480618216,32.858925332064985
-96.99004059009684,32.85789075695782
-96.99068996511639,32.85762907151358
-96.98900266110786,32.85735453485892
-96.98879615206424,32.86034528624825
-96.98846614710449,32.85749679407355
-96.98907174550922,32.85789779864685
-96.71620137846584,32.89514906048605
-96.71564304016313,32.89471415836504
-96.71341128533693,32.896656124092864
-96.71326863927489,32.89626597192492
-96.71669309452713,32.89612047180454
-96.71565893262523,32.89484970843672
-96.71414492376195,32.89630769550594
-96.71501610947976,32.89491450528222
-96.71311207139483,32.89626300105982
-96.7176771036147,32.89590239459043
-96.71578094228038,32.89542838475611
-96.71491482642439,32.89675480483834
-96.71483754758383,32.89626968359528
-96.71345316521625,32.896046322410655
-96.71531548759671,32.8951732286804
-96.7150325058754,32.896367933625555
-96.83389724609033,32.712286337966134
-96.8370630525415,32.709340555156814
-96.83590864547344,32.71191884250424
-96.83320498021251,32.71303094508569
-96.83933348675669,32.70857611337482
-96.83516833761925,32.711895196804136
-96.83694156810151,32.71288866537319
-96.83591597763474,32.71178671481714
-96.83455671711253,32.71064702339768
-96.83667627753739,32.71280341093061
-96.85024334225152,32.83262046320406
-96.85095798535625,32.83617763341784
-96.84935593697239,32.83187595526492
-96.85055377365086,32.83610256171903
-96.8528922632463,32.83297055935115
-96.84968902417016,32.83527275700461
-96.8510388582584,32.83520437606132
-96.84713910300515,32.832896332453586
-96.85078010569873,32.831123313650814
-96.851505285826,32.832390185974994
-96.85024570246517,32.83201652719018
-96.84890898322803,32.83426683690611
-96.84882358187178,32.83594931907615
-96.8486339991437,32.83123355640606
-96.85135696242403,32.83431035632341
-96.85221186058138,32.83182550717062
-96.95613379740114,32.589107735494885
-96.95498442492989,32.58586618951773
-96.95989317419885,32.57927814999033
-96.9528885506225,32.58690451446802
-96.96006705525315,32.57881426874925
-96.6189795539381,32.772166812992204
-96.60944493006716,32.770516733510576
-96.61668793203113,32.77291375648683
-96.60657213359922,32.77311361653606
-96.61088087708647,32.770061712505004
-96.60788157189263,32.77244716272301
-96.62205521905548,32.77727913479024
-96.60408441116515,32.771985502339255
-96.59985788535992,32.76989712639164
-96.60355308802343,32.77205533217321
-96.623814917371,32.780347291920144
-96.60236754001365,32.77014504377521
-96.60459837717251,32.77046668416432
-96.60356546526873,32.77502311849023
-96.59949587045833,32.771627320211806
-96.62214497390842,32.77802210173987
-96.62109335052031,32.77684486963217
-96.60879646967493,32.76980913301417
-96.62370382101757,32.77564282341557
-96.99392383415659,32.85791633315734
-96.99212465932003,32.858171534970545
-96.99628413109227,32.857319775323646
-96.99484931037786,32.85935418460697
-96.99281728775422,32.857158391049445
-96.99195959746207,32.859443629896546
-96.99432225987071,32.858236480717416
-96.9925170457586,32.85844884802043
-96.99320069624878,32.85967692135083
-96.99613538159204,32.86043970201836
-96.99303272437696,32.85742960911568
-96.99543885866626,32.85825029032568
-96.99265736392766,32.85846305757792
-96.83715034970524,32.8189185673574
-96.832812863399,32.81093694642462
-96.83523557942675,32.813486963615716
-96.83089293855816,32.807388716786036
-96.83825207059263,32.81649342699401
-96.83251795377672,32.81693533681868
-96.8385136678917,32.81691792027584
-96.82995352435499,32.808934721826006
-96.83898355229805,32.81904971912987
-96.83521919691371,32.813607181628306
-96.83166015825668,32.81088444240299
-96.83926123428319,32.8154522158478
-96.83076254118482,32.80855756832455
-96.83635492216673,32.818270891793446
-96.82811371650602,32.8150494848752
-96.83763703047866,32.81926463073189
-96.83848192863545,32.81546572576195
-96.83437411970841,32.815776167529286
-96.83149202485998,32.8131866653243
-96.83770405805213,32.81922849302838
-96.83146135016838,32.81497517643746
-96.83460916218597,32.81150562014772
-96.83313412836958,32.81633358925674
-96.83518831428029,32.81172960819872
-96.83963465201208,32.8177921561937
-96.76696686209036,32.67257544234083
-96.77176211244749,32.66857493952246
-96.76907783793966,32.67443885471822
-96.77345130183926,32.670464439004206
-96.76459522679444,32.67725205791391
-96.76943243424756,32.67545674243067
-96.76586040412437,32.676960476857666
-96.7656995279944,32.677405590115
-96.77296975816604,32.6711399072927
-96.77126968369625,32.672984973934106
-96.76584335836702,32.67734717092295
-96.76802880433759,32.67040153075
-96.77148139027726,32.66848903321391
-96.76895929467733,32.671281429830294
-96.76428171687168,32.67368645841776
-96.76446625971384,32.67232355859712
-96.7967666564198,32.96509292125466
-96.79401031613207,32.97843280979163
-96.79206471538222,32.96319447354825
-96.7929306389784,32.96944268974101
-96.79331777927267,32.973040431117745
-96.78923633421401,32.97716102475921
-96.79300722095533,32.974174094778824
-96.79486344612529,32.978201425774515
-96.79187372052532,32.97630464282887
-96.79076826026753,32.97207195257964
-96.79629043126913,32.9729953473122
-96.79179401690352,32.97684885136104
-96.79215686131154,32.967681757913226
-96.79453501890373,32.967269057999815
-96.7936787678332,32.964240569469865
-96.79524203202678,32.97231792605377
-96.79014081524713,32.977901424144605
-96.79002213310989,32.970573198385154
-96.79537914799985,32.971782672772235
-96.79524126436606,32.97691468787461
-96.7452954947464,32.864167115857256
-96.74144639270985,32.85624722441886
-96.73437294618832,32.85569520651187
-96.74194834056856,32.8622581790403
-96.74514986017508,32.861799767276
-96.73494753565294,32.856317782234434
-96.73547618276231,32.856080644130586
-96.740456524032,32.865484701981785
-96.74433850699258,32.858931846945175
-96.74078569148575,32.86049875095294
-96.73726478930833,32.85805937652053
-96.72789592819998,32.85818836553563
-96.73344187036781,32.86225670804164
-96.73038937998595,32.857523410820164
-96.74627816799583,32.860622877018436
-96.72975985930834,32.859988671981355
-96.7396007707611,32.86654809812426
-96.7358457608728,32.861532759187504
-96.8499393782968,32.88329353674055
-96.8517815053924,32.8852693224986
-96.84825377669651,32.887033597504534
-96.8411746381334,32.88460313143364
-96.84331160675806,32.8836347290644
-96.83988648286713,32.8825394453895
-96.8489194542108,32.8872742434659
-96.85401482161883,32.88404107665993
-96.84421923758515,32.885801485043785
-96.84553978681512,32.8841698080651
-96.738616771886,32.760195515472624
-96.73844204144987,32.75772106311687
-96.73777808553317,32.759079707350026
-96.73549564147386,32.76268705458499
-96.73144407286922,32.76306568769172
-96.73807017505148,32.75708512092097
-96.73968636559455,32.757362220424824
-96.7333750502202,32.763876867759564
-96.73289242304294,32.758616965961515
-96.73359903765243,32.76106143107197
-96.73326231328382,32.761790324892736
-96.73303276166574,32.76104855525959
-96.738211746383,32.75720494930281
-96.73428241705803,32.75696376272917
-96.73184191139072,32.76212962966893
-96.73376904509142,32.75983629489955
-96.85367395301746,32.93101720512066
-96.84420048931095,32.93428256449393
-96.84980961182006,32.92824087550037
-96.84327016451603,32.927009177849335
-96.84487816891178,32.938308367507226
-96.84394808697728,32.93117333799848
-96.84672331840623,32.93410208952253
-96.84075528986706,32.927778420021625
-96.84357674498493,32.937074199125426
-96.84628992939481,32.93128882411938
-96.84410636183179,32.93599342662092
-96.84252126485003,32.93892095957648
-96.84418527103671,32.932925118734595
-96.85514283026761,32.92830389657705
-96.84084326726207,32.92645446250687
-96.84153537644104,32.937105167237206
-96.8395358565243,32.93495281748899
-96.85452713879951,32.92726948528587
-96.84456765376044,32.93592649248572
-96.85081223458798,32.93005242548836
-96.8421936513473,32.938291224948436
-96.85273252185827,32.92656292625261
-96.84197888871464,32.92817221432786
-96.84430599711578,32.933859790396646
-96.8418872776286,32.92903728417798
-96.77883443581185,32.84380405450757
-96.7799703642352,32.84403069764836
-96.7773845054183,32.84167800694363
-96.77810920349087,32.84324156673477
-96.77687567252057,32.83990837664617
-96.74416066131484,32.96531860366832
-96.74625627831568,32.969558174067714
-96.74405849181977,32.968507232135124
-96.74737253350793,32.96337298183173
-96.74356038266416,32.96315407581963
-96.74618991010507,32.970630335553984
-96.74721678414122,32.96413819903982
-96.74596244124307,32.96790251311726
-96.81633906374321,32.950007439059746
-96.81152832742954,32.947221226906365
-96.81510787822496,32.94993238203908
-96.81384461767637,32.94732922087151
-96.80879110423444,32.95362218566806
-96.81758748595419,32.95169546233489
-96.81162414072872,32.94783165645859
-96.81076160779489,32.94391849403167
-96.808037182266915,32.95107544416705
-96.8141392627415,32.943241948177025
-96.81256263996832,32.945908386283485
-96.81226543204298,32.946405386026804
-96.80936130000482,32.94945889629003
-96.81343388949098,32.953079226619465
-96.81540272912997,32.94790382630778
-96.8111298052556,32.952251465670884
-96.80968276415004,32.94859812947723
-96.81321597109034,32.95200476868609
-96.6536781636661,32.720298789299385
-96.64890596123912,32.728998691433326
-96.65665667028172,32.72101844278009
-96.65611306593368,32.723773817302245
-96.65652627309892,32.730007254827626
-96.65688717087846,32.728376251467935
-96.64890459855043,32.73113460849093
-96.65006632547143,32.72892390123419
-96.6554536960073,32.73052212569903
-96.65587508946167,32.73087018708692
-96.65097251551019,32.724283537927136
-96.65598448432999,32.721719255855604
-96.64976386653419,32.72414159764601
-96.65118815874013,32.724939344069945
-96.65294709111332,32.73300484435288
-96.64949289268567,32.72901382448692
-96.64981657768386,32.724644640680495
-96.65675501100945,32.72199424276502
-96.65066894064145,32.723735961258264
-96.84405071849682,32.745027531019005
-96.83976578254564,32.74737945733975
-96.84010823162647,32.743577966753186
-96.83796643900139,32.745766962383186
-96.84380513143086,32.747937421762835
-96.84265602838857,32.744257318447524
-96.8391709580937,32.74342466136028
-96.84284872007804,32.74653850453608
-96.83913248366991,32.74622062327522
-96.75820176787636,32.87002051594503
-96.75530638960481,32.868674689460086
-96.7561019211055,32.86791087000789
-96.75596119118845,32.86992116735977
-96.75581199410625,32.86840590041144
-96.75574507844578,32.8687547079496
-96.75600502850907,32.87030398421472
-96.75601086361036,32.86962452737359
-96.75549286452615,32.86944808005481
-96.75507019967147,32.86991178119909
-96.75623067559658,32.86890681614559
-96.75853802721045,32.87010298925903
-96.7583400336024,32.870467490202095
-96.75811695226813,32.869451660182214
-96.75606733504836,32.86995063157961
-96.75606988466781,32.86933902591183
-96.75562753754969,32.86808218048802
-96.75831047977894,32.870735065377566
-96.757905583551,32.869452917603844
-96.75707478409402,32.870044176645614
-96.75512600964714,32.86938187376124
-96.7577076436642,32.8696044093912
-96.75803468355986,32.869666528917975
-96.75938601255375,32.87087023668123
-96.81629088430321,32.75094927751865
-96.81727720168871,32.75029630119954
-96.8166098831045,32.75046700204274
-96.81632555219251,32.75040505679258
-96.8199102435269,32.74748210052482
-96.68958955411365,32.744022679541224
-96.68475255728798,32.745314494077746
-96.68485259167359,32.74409409801153
-96.68377329462157,32.7456851794888
-96.68835820951948,32.743941704558885
-96.68606156864726,32.74486489447243
-96.68550858225848,32.74834707084689
-96.68358449149581,32.74294717626278
-96.69189635117276,32.745615991835194
-96.69177421390599,32.7485528322578
-96.68924660617022,32.74868778094014
-96.68422996555108,32.74665620971536
-96.68776748451224,32.74376020859569
-96.69019718685885,32.748122115403106
-96.6828222311039,32.74445942992046
-96.6918598915164,32.74703939412888
-96.69114108954193,32.74291967636039
-96.68566278616575,32.745176511351275
-96.84992697127154,32.714867702172526
-96.85291251452281,32.7178781754085
-96.84869622692291,32.71578871166814
-96.84889241371685,32.716721937128604
-96.8498220308391,32.71801889772477
-96.85057745684855,32.71442452056315
-96.85176107507887,32.71686878632321
-96.89874437400411,32.67008302292971
-96.89880063520351,32.667480548733735
-96.89686476296328,32.66898007961991
-96.90057019339532,32.67185604274282
-96.89664869441701,32.66971501592464
-96.900617467465,32.669002306569325
-96.89789666020981,32.66646236985534
-96.89968835662701,32.668506584549625
-96.89670038151439,32.6623315072849
-96.89641031512075,32.669597252399065
-96.89952311506117,32.66520929622613
-96.78074751418443,32.84102988501176
-96.78171723624293,32.841024657258615
-96.78373597014897,32.84237600688075
-96.78143475131795,32.83702879962559
-96.78022849668118,32.841952795256255
-96.78356695568942,32.84600315391741
-96.78323801295224,32.83874872917238
-96.78638368348868,32.842349190197176
-96.78132453564226,32.83995395546608
-96.78119923666105,32.84054520515771
-96.78476639359174,32.846911457467684
-96.78014499007341,32.83776940536637
-96.78335497943665,32.842578885185944
-96.78255731286964,32.8411109376425
-96.78379907246826,32.8466038480382
-96.78604748878861,32.837442486684836
-96.7832056828124,32.84115442901324
-96.7849310045967,32.83935520781668
-96.77958020347403,32.837768274690774
-96.78219257955429,32.84500477044403
-96.7806848296933,32.840159676759974
-96.78018323528279,32.84149559133802
-96.7399792224374,32.92192535398741
-96.73927035187218,32.921681343670976
-96.73979185123122,32.92109851304651
-96.74011809380319,32.92124408018049
-96.73853176402662,32.91885947163006
-96.73919027162513,32.92006418545414
-96.74027172009794,32.92051949900396
-96.73943810910072,32.918173051817234
-96.73957044549397,32.920764307916855
-96.73924703329759,32.921771087597605
-96.74097718251925,32.92186340829748
-96.74146428167103,32.920672435935444
-96.73992941234445,32.923068171072245
-96.73863547510844,32.919530147001964
-96.74074237383238,32.920542300559454
-96.73878562429192,32.918320881947885
-96.73933957726958,32.9202858316665
-96.74074110987524,32.921370093179
-96.95392070966955,32.62368839943294
-96.94921797927606,32.62334732642619
-96.94297411007818,32.623945743664834
-96.94676764960468,32.62267966470288
-96.9486520114152,32.619942866751536
-96.94665744281828,32.62477090775938
-96.94751427183208,32.62649734493409
-96.95104964616512,32.62259912718888
-96.94765308477069,32.62414958013956
-96.95051705627844,32.62655788743812
-96.9487816986816,32.62606608464061
-96.94630415919919,32.622921688623855
-96.95037926481457,32.6260171073457
-96.95197360155606,32.62289586422953
-96.94612584390819,32.620986658955616
-96.95167040355071,32.62073445273271
-96.94672252707922,32.621922678514736
-96.94346963620495,32.62017111975443
-96.94898900409854,32.62646898262281
-96.94398126922623,32.62066358878995
-96.94458285632241,32.623260648943464
-96.95210597483145,32.622992000321
-96.94974183049018,32.62098956288445
-96.95345823100409,32.62281326666415
-96.9489626001183,32.626315527654114
-96.95245082099854,32.62556486867407
-96.94370903293786,32.623044391610726
-96.65080272634687,32.71225914692503
-96.65376969268524,32.71462507379802
-96.65576691086277,32.716110622206706
-96.6535764455245,32.71425813428441
-96.6536245872088,32.70963084809891
-96.65348646441213,32.71167364541524
-96.64898029647043,32.71200688808704
-96.65307028196857,32.71951829583329
-96.65311440273514,32.71159618517345
-96.65197313420227,32.70871151827917
-96.6538474301915,32.71520357046098
-96.87621688767366,32.88637049722052
-96.87117978573808,32.88596734708455
-96.87811516623982,32.88529344646975
-96.87721894024021,32.885455360652074
-96.87337605393753,32.88504614259922
-96.87399567657478,32.88157332466456
-96.87272877985225,32.88279258213905
-96.86842645203501,32.884228588356926
-96.87397528659757,32.884580058772826
-96.8739247752361,32.88529876916804
-96.87488741629313,32.881463980067174
-96.87543159388488,32.884336416565176
-96.8667100888481,32.88413075673114
-96.87318775194029,32.883901835859746
-96.79879831585811,32.96700936528949
-96.80314688667751,32.968152460626015
-96.79980453753933,32.97128965401674
-96.80061219274072,32.96602355500083
-96.80418971517476,32.964107333319284
-96.79950621421762,32.97336424712512
-96.80252889582229,32.968100795983105
-96.79955470746044,32.97442198356089
-96.80024147798281,32.97590560033795
-96.79698831937057,32.97156178550578
-96.79733991465025,32.96661143768153
-97.0066812203583,32.73510030360921
-97.00646904704305,32.732413404468296
-97.00609871137515,32.73301888931045
-97.00671871868173,32.73447746912058
-97.00644003139315,32.73106295267396
-97.00817024910599,32.72944486624909
-97.00734615654471,32.730969361303266
-97.00802009419264,32.72930608042994
-97.00687590639632,32.72903864172923
-96.81515438095445,32.96673809126508
-96.81629172349302,32.965524994076254
-96.81721425914535,32.96710434577847
-96.81768769003875,32.96686713762793
-96.81883355232935,32.96713460218831
-96.81669669518449,32.96713493175261
-96.81486948483695,32.96552739159379
-96.81580773160859,32.965635951786794
-96.81758804812392,32.966931090206316
-96.81872281344954,32.96565363281752
-96.81543816471846,32.96619112054938
-96.8192591620376,32.968179823508784
-96.81824225317241,32.96795458806359
-96.81589846572372,32.96738093701813
-96.81869217425721,32.96523955861943
-96.8156244217036,32.96748169945989
-96.81705479743684,32.9673440153004
-96.81622164969772,32.967347050893125
-96.81706319514556,32.9654367741563
-96.81806056107007,32.9676207656124
-96.81486809941197,32.96637890546577
-96.81702150387092,32.96831289613623
-96.81519807333756,32.9673886180321
-96.81720092642628,32.96805185223972
-96.8167442982528,32.968495359042805
-96.7688240362628,32.96064434657416
-96.76628543555236,32.951422963499915
-96.76832256279476,32.95468453508337
-96.76877654047875,32.96028312040293
-96.76192584304964,32.951607450435105
-96.7666267606893,32.9558422652812
-96.76709552803662,32.95256400037506
-96.76431666766729,32.955482955548405
-96.76507536708604,32.95512988754758
-96.76367593823475,32.95924004446056
-96.76297613996773,32.957417503444425
-96.7648018943106,32.961849744595064
-96.7675919259122,32.952587637328186
-96.86995284009006,32.9751014603829
-96.86552847582493,32.972046043549476
-96.8665424488585,32.97577107741704
-96.87188475012753,32.97181968560539
-96.86502497512582,32.976985988493965
-96.87267619991124,32.97195106709135
-96.86848125378395,32.981225367080754
-96.86746752132342,32.98075388860619
-96.86831842525717,32.97431262922936
-96.86787625230947,32.978660664291056
-96.87083927767276,32.97929990284048
-96.87129801170498,32.9766921959182
-96.86548849353105,32.97687843941092
-96.87114796953672,32.97535468880955
-96.87201494164124,32.97394310778636
-96.87668126143416,32.972043201577016
-96.8705614970886,32.98077394093331
-96.8165141883659,32.76122469572174
-96.81335347453324,32.76127972920957
-96.81288028592785,32.76291392063085
-96.8121867708553,32.762208194933
-96.81593526834041,32.759068559310364
-96.816942407383,32.76030565256876
-96.8148315709104,32.75988169181859
-96.81834223807962,32.75914487799824
-96.81202096226177,32.76159491446721
-96.60509894531808,32.934142318220125
-96.60310638228442,32.9315336791707
-96.60651386708837,32.931486185159045
-96.60454170677335,32.93619510306657
-96.60315191266646,32.92853006476946
-96.60868944737226,32.928393001552095
-96.60549406397624,32.93223286489326
-96.60418488515074,32.93284348218608
-96.61099881680806,32.930242016549045
-96.61150826944285,32.92842070494766
-96.60546199864864,32.93515787345795
-96.61125841215987,32.92859177717058
-96.60822623973259,32.93229043778144
-96.60314782382802,32.92846801926741
-96.60912610824604,32.926863141964525
-96.60651133047294,32.92797010976038
-96.6071448730468,32.9319318404986
-96.60819314292634,32.934351708348316
-96.60741694225119,32.930733466210434
-96.78029737747488,32.81345141965532
-96.7791331737808,32.81492613796248
-96.78114479078768,32.812851125790864
-96.7805329609237,32.814169432288125
-96.78304541625081,32.81427669594658
-96.77975850508243,32.81450534241403
-96.81577867372154,32.72774346674171
-96.82127273255641,32.72662564432231
-96.81452769377871,32.72896318618287
-96.82034106950435,32.725152622019436
-96.91034989669875,32.6461769929088
-96.9113789704127,32.63751221490601
-96.91365130570207,32.64166375004707
-96.9150583298664,32.64592282348469
-96.91023858293038,32.64440844618037
-96.91153813079283,32.64403716597858
-96.90919812264261,32.634271350553405
-96.91304934782399,32.64605004392728
-96.90917535446937,32.642699576497776
-96.9139280270925,32.6462732525008
-96.91002709777017,32.64804845999759
-96.91195791682038,32.64200232168963
-96.9094685952701,32.63429519953367
-96.9142039786851,32.64677450925842
-96.91305716995394,32.64716857514347
-96.91067502947747,32.644014147286065
-96.90917155549768,32.65001959367047
-96.91370957594971,32.647210436629614
-96.93121575110965,32.81804554035637
-96.93286736560866,32.818654319626106
-96.93388349863245,32.81869515202871
-96.93278312150177,32.819449509973374
-96.65300704583082,32.89874804488163
-96.6508188182458,32.90091749891331
-96.65204065430767,32.899836274289065
-96.65227081334311,32.90449713746224
-96.6512348579154,32.90300205232907
-96.65641376699391,32.900109581005495
-96.65790536047453,32.89997057078977
-96.65203934236486,32.90088778138232
-96.64983113270092,32.9024467636151
-96.65682724334509,32.89776319283986
-96.6491140661009,32.90423747421411
-96.64932130138388,32.903600140904764
-96.65931980265692,32.90317357682653
-96.6535717829309,32.89802344059472
-96.6549380962962,32.902475643228556
-96.65549834656062,32.89947679929544
-96.65456189694659,32.90338046020793
-96.65083879856871,32.89738738969685
-96.65678013598671,32.9001641622727
-96.65483466055916,32.90261867400793
-96.65066116920435,32.89864795715213
-96.6528696252753,32.89975747947463
-96.65509065473567,32.89883669741947
-96.65768698134556,32.89979606073715
-96.80784914302579,32.816061118750554
-96.80324931961611,32.814421962673094
-96.80698946264981,32.81681198254795
-96.80585031629467,32.814300498518435
-96.8074152246735,32.81400963931579
-96.8081068442184,32.81545658362128
-96.80814566149758,32.81609890141371
-96.80924547840968,32.81551101100837
-96.8071196198671,32.81765313955412
-96.80525924060179,32.81306569195256
-96.80592711749568,32.81354662333514
-96.80835881219268,32.81551744887766
-96.80632633630927,32.81378837475781
-96.99505029936279,32.70062752451633
-97.00013031810012,32.702212407334166
-96.99501308399451,32.699537413944945
-96.99680122730355,32.69945748205971
-97.00071082773607,32.70036203630944
-97.00014016412078,32.70166511157999
-97.00128744215526,32.70067308511541
-96.99452839683333,32.70223626703883
-97.00232781562904,32.70321751442264
-96.99628063228731,32.70082936059097
-96.99424527626574,32.699021303756076
-96.99511393420858,32.703397517883396
-96.84024383467884,32.71344830012092
-96.84591274592418,32.71500147947199
-96.8458977068702,32.71620812065988
-96.8455907347138,32.716559017644975
-96.84031596004395,32.71916801400345
-96.84829859529498,32.71584659830737
-96.8418877688862,32.715616725835666
-96.8460376822951,32.71624774603327
-96.84466339648867,32.71300864944719
-96.84491237581807,32.71398067454033
-96.8403720530684,32.71524948217529
-96.840275664981,32.71647902957445
-96.8413994015592,32.7134728343559
-96.84502428228545,32.71438945646086
-96.8412160399972,32.71687017504148
-96.84213809078564,32.716061034067096
-96.84101390911599,32.7159160701627
-96.95032613092371,32.5845174087929
-96.94309836394982,32.59109019577546
-96.94644640203258,32.575747520031705
-96.9369305313254,32.5913052896309
-96.95555219808304,32.57716029711936
-96.93872636276167,32.59099560612397
-96.93900177943091,32.59322583623477
-96.94747669306123,32.582586177192105
-96.94392609476611,32.58538624946276
-96.94493746867,32.586035761663084
-96.98772726463895,32.754322035807526
-96.99416376584087,32.74528494434691
-96.98805514535414,32.74881278209041
-96.98907094416309,32.75159347498372
-96.98812112849798,32.752310109893706
-96.98873498340099,32.753410524221295
-96.98678336282265,32.7542235199089
-96.991464826803,32.752306419828365
-96.9932840512215,32.750655467050564
-96.98707471808004,32.75325865144527
-96.9916509456421,32.749676795768494
-96.98943519449787,32.751632040968104
-96.99116672018525,32.75001055566592
-96.98597056976084,32.749435434384374
-96.99050522485066,32.74659731730168
-96.99428013176305,32.7488622876056
-96.98814175798204,32.74651987049365
-96.98597639798159,32.74815128483165
-96.98870443420566,32.749046936470066
-96.98659754389539,32.749727258954806
